Feature_Browser,Device_Gamepads,Header_Connection,Media_CanPlayAudio,Feature_OS,Device_HardwareConcurrency,Header_GlobalPrivacyControl,Media_CanPlayVideo,UserAgent_AppCodeName,Device_Keyboard,Header_Online,Media_TypeSupportedAudio,UserAgent_AppName,Device_MediaDevices,Storage_AppCache,Media_IsTypeSupportedVideo,UserAgent_Product,Device_Pointer,Storage_Notification,Media_Capability,Screen_ColorDepth,Device_Plugins,Storage_Push,Media_Session,Screen_Inner,Device_SpeechEngines,Fonts_Documents,CSS_ColorsCss4,Screen_DPI,Device_VR,Fonts_GlyphOffset,Canvas_ToDataURL,Device_AnyHover,Header_Beacon,Fonts_Proportional,CSS_ColorsSystem,MISC_NavigatorKeys,MISC_PerfNavigation,Canvas_ToBlob,Canvas_GetImageData,Language,Timezone,Geolocation,Audio,Datetime,Elements_Height,Elements_Keys,Canvas_PointInPath,Canvas_IsPointInStroke,DomRect_ElementBoundingClientRect,DomRect_ElementGetClientRects,DomRect_GetClientRects
Chrome,0,keep-alive,maybe,macOS 13,4,0,probably,Mozilla,present,true,audio/mp4,Netscape,present,present,probably,Gecko,coarse,default,full,24,PDF Viewer; Chrome PDF Viewer,default,no,1280x1024,Victoria; Microsoft Zira,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Comic Sans MS; Courier New; Fira Code; Garamond; Geneva; Georgia; Impact; Liberation Mono; Lucida Console; Lucida Sans; Monaco; Noto Sans; Noto Serif; Open Sans; Times New Roman; Trebuchet MS; Ubuntu; Verdana,#0fe033,192,not supported,-0.5653,1502daf42c6b6b9b1efeefbf7e56db2c295ce2a6,hover,present,AR PL UMing CN; Abyssinica SIL; Aharoni CLM; Bookman; Cantarell; Comic Sans MS; Courier New; DejaVu Sans; Droid Sans; Fira Code; Garamond; Geneva; Georgia; Helvetica; Impact; Liberation Mono; Monaco; Noto Sans; Noto Serif; Open Sans; Palatino; Roboto; Source Code Pro; Tahoma; Times New Roman; Trebuchet MS; Ubuntu; Verdana,#072afc,58,1,f21fb43356ac5e83e83c42b3209e8941b7181894,0943cad5b0b541d7c15e7f1449c9327f7bff8dfe,en-US,-60,granted,41c1d269889f23d0ac5bbb959e5812e5225cf17f,2022-12-09 03:00,723,48,true,true,2.4149,2.3794,2.4401
Firefox,0,keep-alive,probably,Windows 10,16,0,probably,Mozilla,present,true,audio/webm,Netscape,absent,absent,probably,Gecko,fine,default,partial,32,PDF Viewer; Chrome PDF Viewer,granted,yes,1600x900,Samantha; Karen; espeak-ng; Microsoft Zira; Microsoft David,AR PL UMing CN; Abyssinica SIL; Arial; Cantarell; Droid Sans; Garamond; Helvetica; Noto Sans; Open Sans; Palatino; Tahoma; Times New Roman; Trebuchet MS,#488c1c,96,not supported,-0.3037,035ed6765bcd8034fcb084d300ff2abe96e9d275,hover,present,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Bookman; Cantarell; Courier New; DejaVu Sans; Droid Sans; Garamond; Geneva; Georgia; Helvetica; Impact; Lucida Console; Lucida Sans; Monaco; Noto Sans; Noto Serif; Open Sans; Roboto; Source Code Pro; Times New Roman; Trebuchet MS; Ubuntu; Verdana,#d36135,53,1,6d218836d272ff2b6b6595871afe1dedd3121c42,cbb1d61f1d487cf234c7572674fbd95da1741a5c,en-US,540,denied,e3e2f2b800ff1d0004d5c5ef22de40a7cff61c85,2022-06-30 12:00,674,38,true,false,1.8236,1.9427,1.8651
Chrome,0,keep-alive,probably,Windows 10,16,0,probably,Mozilla,present,false,audio/mp4,Netscape,present,absent,probably,Gecko,fine,default,full,24,PDF Viewer; Chrome PDF Viewer; Chromium PDF Viewer,denied,no,2560x1440,espeak-ng; Google UK English Female,Abyssinica SIL; Aharoni CLM; Bookman; Comic Sans MS; DejaVu Sans; Droid Sans; Fira Code; Geneva; Impact; Lucida Sans; Noto Sans; Noto Serif; Open Sans; Palatino; Times New Roman; Ubuntu,#8fd58a,100,not supported,1.9416,7225d502a2121a764c1f2764ac25f5986c8b2907,hover,present,AR PL UMing CN; Abyssinica SIL; Aharoni CLM; Arial; Bookman; Cantarell; Comic Sans MS; Courier New; DejaVu Sans; Droid Sans; Fira Code; Geneva; Impact; Liberation Mono; Lucida Sans; Monaco; Noto Sans; Noto Serif; Open Sans; Palatino; Source Code Pro; Tahoma; Times New Roman; Trebuchet MS; Ubuntu; Verdana,#54b382,50,1,526e36dd36900bcbbb0bb1da208dff2195e0963a,78c35252707734096106fbce1a3c2fa5dcf775e2,en-US,240,prompt,be562e8197fc363e8384d3e0e6eea5fbe3e12419,2023-02-27 02:00,616,38,false,false,1.7595,1.6742,1.7988
Safari,0,keep-alive,probably,Ubuntu 22.04,8,0,probably,Mozilla,present,true,audio/mp4; audio/ogg; audio/webm,Netscape,present,absent,probably,Gecko,coarse,default,full,24,,default,yes,2560x1440,Fiona; Microsoft Mark; Samantha; eSpeak; Moira,AR PL UMing HK; Abyssinica SIL; Bookman; Cantarell; Comic Sans MS; Courier New; DejaVu Sans; Droid Sans; Fira Code; Garamond; Lucida Sans; Monaco; Noto Sans; Noto Serif; Palatino; Roboto; Source Code Pro; Tahoma; Times New Roman; Trebuchet MS; Ubuntu; Verdana,#00e828,192,not supported,-0.3327,5c85e91c576e6af32f5fd751bd9d9997b6d03861,hover,present,Abyssinica SIL; Bookman; Cantarell; Courier New; Droid Sans; Garamond; Geneva; Georgia; Noto Sans; Noto Serif; Tahoma,#0f9564,51,0,3ec2470c5025ab862c973b512753ac5fd71a97d2,3272960274cf9f06dc2c9424f03a36c81f1aa101,en-US,525,denied,8e18267e3610edc78873c40a83215845e44624ce,2022-10-16 20:00,676,23,true,false,1.4385,1.4487,1.4923
Safari,0,keep-alive,,Ubuntu 22.04,8,0,,Mozilla,present,true,audio/mp4; audio/ogg,Netscape,present,present,probably,Gecko,fine,denied,full,24,,default,yes,1280x960,Microsoft David; Microsoft Mark; Google UK English Male; Moira,AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Comic Sans MS; Courier New; DejaVu Sans; Garamond; Georgia; Liberation Mono; Noto Sans; Trebuchet MS; Verdana,#055164,96,not supported,1.6826,cda5a64b7548b6d9a447aa6a8c9abd40e7fc536e,hover,present,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Arial; DejaVu Sans; Droid Sans; Fira Code; Helvetica; Liberation Mono; Open Sans; Source Code Pro; Tahoma; Trebuchet MS,#965fa1,54,0,6587e348784f28db76b931d4aa3c388a1955b809,1f7868ada9c38e52288d91cc3db0154661623d9f,pt-BR,60,prompt,6d35db37b3f88fadd13baa7b59812b487fb5a6fe,2023-09-01 20:00,618,49,true,true,0.9238,0.7805,0.8225
Chrome,0,keep-alive,probably,macOS 12,4,0,probably,Mozilla,present,true,audio/mp4; audio/ogg,Netscape,present,absent,maybe,Gecko,fine,denied,none,24,PDF Viewer; Chrome PDF Viewer; Chromium PDF Viewer,default,yes,2048x1152,eSpeak; Microsoft Zira,DejaVu Sans; Droid Sans; Garamond; Impact; Lucida Console; Monaco; Trebuchet MS; Ubuntu,#8f8a20,144,not supported,-0.5552,fc80a8cf6fb4b751cc217010b3f812e7ce189e48,hover,present,AR PL UMing HK; Aharoni CLM; Arial; Courier New; Droid Sans; Fira Code; Garamond; Monaco; Open Sans; Palatino; Source Code Pro; Verdana,#8796cb,33,0,12f73e1429b064db6f390448275ea5c92d9c2561,7a2919e6da19bb090d4c12a3ae0408c4edfefdb2,ja-JP,540,denied,01718ac158a802e0ef603dfcce9ae8597ac55f49,2022-08-24 09:00,733,45,true,false,0.5791,0.5235,0.5917
Safari,0,close,probably,macOS 12,8,0,probably,Mozilla,present,true,audio/mp4; audio/ogg; audio/webm,Netscape,present,absent,probably,Gecko,fine,default,full,24,PDF Viewer; Chrome PDF Viewer; Chromium PDF Viewer,denied,yes,1920x1080,eSpeak; Alex; Victoria,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Bookman; Comic Sans MS; Courier New; Droid Sans; Fira Code; Garamond; Geneva; Georgia; Impact; Lucida Console; Monaco; Noto Serif; Palatino; Roboto; Source Code Pro; Times New Roman; Ubuntu; Verdana,#970593,192,not supported,-1.7277,5f23cd7be7cd42b7c1d692b5dc9f07eabe44d7fc,hover,present,AR PL UMing CN; AR PL UMing HK; Aharoni CLM; Arial; Bookman; Cantarell; Comic Sans MS; DejaVu Sans; Droid Sans; Garamond; Geneva; Georgia; Impact; Liberation Mono; Lucida Console; Lucida Sans; Monaco; Noto Sans; Noto Serif; Open Sans; Palatino; Roboto; Source Code Pro; Times New Roman; Trebuchet MS; Ubuntu; Verdana,#c45e40,59,0,e74040e8fa70d04e663fcdb9974b83291356798f,18c811ae754fd6e6e5497f6323ecd6c015df8db0,fr-FR,-480,granted,59212218b45f492e9f04b9d47daf21883d4191d9,2022-02-04 09:00,849,34,true,true,0.856,0.8383,0.8192
Chrome,0,keep-alive,probably,Windows 11,4,0,probably,Mozilla,present,false,audio/ogg; audio/webm,Netscape,absent,absent,probably,Gecko,fine,default,full,24,,default,yes,2880x1800,espeak-ng; Google UK English Female; Google UK English Male; Karen; Samantha,Aharoni CLM; Arial; Bookman; Cantarell; DejaVu Sans; Droid Sans; Fira Code; Garamond; Geneva; Helvetica; Impact; Liberation Mono; Lucida Console; Lucida Sans; Monaco; Noto Sans; Noto Serif; Open Sans; Palatino; Roboto; Source Code Pro; Tahoma; Times New Roman; Ubuntu,#db231b,110,not supported,0.6014,8085621a027f785c15e2c404d2b8abdec59e5e65,hover,present,DejaVu Sans; Fira Code; Garamond; Helvetica; Liberation Mono; Lucida Sans; Noto Sans; Noto Serif; Verdana,#d0007a,40,0,ddca4bbc436aa22957ff9587f4ad5726f5c7fd49,64321a1e3dd1a7d63926c75f8499d398e039f1dd,ja-JP,-540,prompt,11b13364e1e4f1a386255b217805e9b1cf14b381,2022-08-14 04:00,832,46,true,true,0.6552,0.6653,0.7186
Chrome,0,close,probably,iOS 16,4,1,maybe,Mozilla,present,true,audio/mp4,Netscape,present,present,probably,Gecko,fine,default,full,24,Shockwave Flash; PDF Viewer,default,no,3840x2160,Fiona,AR PL UMing HK; Abyssinica SIL; Fira Code; Geneva; Helvetica; Noto Sans; Noto Serif; Roboto; Source Code Pro; Times New Roman; Trebuchet MS; Ubuntu,#e2b4fd,120,not supported,-1.8494,b3d351f9dba731f023c1a36eb53162a799d7e621,hover,present,AR PL UMing HK; Cantarell; Droid Sans; Fira Code; Garamond; Geneva; Helvetica; Lucida Console; Noto Serif; Open Sans; Source Code Pro; Tahoma; Verdana,#7b2fa1,51,0,5be76b4a8ba559058d5ebb1b0a002eb77b6425e5,a75de20663c96183cf5ab44eface05612f8a2241,ar-SA,300,prompt,e4133acc7f86b71577e19acf80f9f480d518b9ef,2023-04-15 10:00,607,21,false,false,0.9841,0.8651,0.9801
Chrome,1,close,probably,Windows 10,8,1,maybe,Mozilla,present,true,audio/mp4,Netscape,present,present,probably,Gecko,coarse,denied,partial,32,PDF Viewer; Chrome PDF Viewer,granted,yes,1366x768,Google UK English Male; Microsoft Mark; Festival; Alex,AR PL UMing CN; Abyssinica SIL; Aharoni CLM; Arial; Courier New; Droid Sans; Fira Code; Garamond; Helvetica; Impact; Liberation Mono; Lucida Console; Lucida Sans; Noto Sans; Open Sans; Roboto; Source Code Pro; Tahoma,#641a70,216,not supported,-1.366,fc0a05606bbbb8bfe8965eb6b12eedbdb3d91cbe,hover,absent,AR PL UMing CN; AR PL UMing HK; Aharoni CLM; Arial; Bookman; Cantarell; Comic Sans MS; Fira Code; Geneva; Georgia; Helvetica; Impact; Liberation Mono; Lucida Console; Monaco; Noto Sans; Open Sans; Palatino; Tahoma; Times New Roman; Trebuchet MS; Ubuntu; Verdana,#0d34b7,32,0,51a1425fa360cd17f8c1e4225e0e0f94871ee318,e07663d03b4562359c2f012f96371f11ce994313,ru-RU,660,prompt,9300e8ba723be9042132702413e51da1c9e92bf2,2023-08-19 19:00,638,21,false,false,1.2904,1.3092,1.195
Chrome,0,close,probably,Windows 10,12,0,probably,Mozilla,present,true,audio/mp4; audio/ogg,Netscape,present,present,probably,Gecko,fine,default,full,24,,denied,yes,1920x1080,espeak-ng; Google US English; Karen; Google UK English Male,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Cantarell; Comic Sans MS; Courier New; DejaVu Sans; Fira Code; Garamond; Geneva; Georgia; Helvetica; Impact; Liberation Mono; Lucida Console; Lucida Sans; Monaco; Noto Sans; Open Sans; Palatino; Roboto; Source Code Pro; Tahoma; Trebuchet MS; Ubuntu,#c0f45b,96,not supported,1.784,12fdbd270c08d8a026667f98f6c591f7f6b8292a,none,present,Abyssinica SIL; DejaVu Sans; Fira Code; Garamond; Helvetica; Lucida Console; Monaco; Noto Sans; Palatino; Times New Roman; Trebuchet MS; Ubuntu,#06d8e9,58,1,34de53cb4db07b27b2e2974ece9cb45dafb02a9d,3514f4562301ec49ea4c070908ac5c9b63fc7fb0,nl-NL,-180,denied,cebf1ef19b9746e674e492e2baf114832369ec05,2023-05-08 12:00,719,42,true,false,2.2853,2.3351,2.3478
Chrome,0,close,probably,Windows 10,16,0,probably,Mozilla,present,true,audio/mp4,Netscape,present,present,probably,Gecko,fine,default,full,24,PDF Viewer; Chrome PDF Viewer; Chromium PDF Viewer,default,yes,3840x2160,Festival,AR PL UMing CN; Abyssinica SIL; Aharoni CLM; Arial; Comic Sans MS; Droid Sans; Geneva; Impact; Lucida Console; Tahoma,#990392,120,not supported,1.541,02cc9965116846dca0ac259098f831dd0fcdf80f,hover,absent,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Arial; Bookman; Cantarell; Courier New; DejaVu Sans; Droid Sans; Garamond; Geneva; Helvetica; Impact; Liberation Mono; Lucida Console; Monaco; Noto Sans; Noto Serif; Open Sans; Palatino; Roboto; Source Code Pro; Tahoma; Trebuchet MS; Ubuntu; Verdana,#74cb34,42,0,c40dbe950965c3959bfe0176585787f3b8262546,f8611f72ad851af2acc5dabde607e992f04a1fd0,es-ES,0,prompt,9f1c03e72bbfbb18bdab58d43d5eb257b279f3df,2023-03-10 07:00,947,23,false,true,2.4013,2.313,2.3236
Chrome,0,keep-alive,probably,iOS 16,8,0,probably,Mozilla,present,true,audio/ogg; audio/webm,Netscape,present,present,probably,Gecko,fine,granted,none,32,PDF Viewer; Chrome PDF Viewer; Chromium PDF Viewer,denied,no,1600x900,Festival; Google US English; Google UK English Female; Microsoft David,AR PL UMing CN; Aharoni CLM; Arial; Bookman; Cantarell; Comic Sans MS; DejaVu Sans; Droid Sans; Garamond; Impact; Liberation Mono; Lucida Console; Monaco; Noto Serif; Open Sans; Palatino; Tahoma; Times New Roman; Trebuchet MS,#309f77,160,not supported,-1.7281,f28b5187a0c36423d6fd115f155146cafe2e2805,hover,absent,AR PL UMing CN; Abyssinica SIL; Aharoni CLM; Cantarell; Droid Sans; Helvetica; Lucida Console; Noto Serif,#4465b5,57,0,d4f167ff4f3ae9fd3391b612dd35e88a708a481c,f7ffbd0e9b9637d18f51087a8b7cc4b8c6de0268,hi-IN,330,granted,1a7955dc4788e714df2aa6c999a80f912cab56a3,2023-04-20 08:00,972,49,true,true,1.6231,1.5996,1.5548
Opera,0,keep-alive,probably,macOS 13,32,0,probably,Mozilla,absent,true,audio/mp4; audio/ogg; audio/webm,Netscape,present,absent,probably,Gecko,fine,denied,full,24,PDF Viewer,granted,no,1366x768,Google US English; Google UK English Female; espeak-ng; Microsoft David; Karen,AR PL UMing HK; Cantarell; Courier New; DejaVu Sans; Droid Sans; Georgia; Liberation Mono; Roboto; Source Code Pro; Times New Roman,#cd7866,120,not supported,0.2971,fd27984a54128ab393e3db98097289270298b7ab,hover,present,AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Arial; Bookman; Comic Sans MS; Courier New; DejaVu Sans; Droid Sans; Garamond; Geneva; Georgia; Helvetica; Impact; Lucida Console; Lucida Sans; Monaco; Noto Sans; Noto Serif; Open Sans; Palatino; Roboto; Source Code Pro; Times New Roman; Verdana,#c14f4d,32,0,2581ade2cd278a21d8d00db0558f34ea83862846,0427a312eb2a7e02cbc707c501de443c8bb7b7f9,en-US,-300,granted,1985053172965c77b6a0db97543d1f110d44b6f0,2023-11-19 21:00,831,26,false,false,1.575,1.5953,1.509
Firefox,0,close,probably,Windows 10,8,1,probably,Mozilla,present,true,audio/mp4; audio/ogg; audio/webm,Netscape,present,present,maybe,Gecko,fine,default,none,24,PDF Viewer; Chrome PDF Viewer; Chromium PDF Viewer,granted,yes,1920x1080,Google UK English Male; espeak-ng; Festival; Google UK English Female; Moira,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Arial; Bookman; Cantarell; Comic Sans MS; Courier New; DejaVu Sans; Fira Code; Garamond; Geneva; Georgia; Helvetica; Liberation Mono; Lucida Sans; Monaco; Noto Sans; Noto Serif; Open Sans; Palatino; Roboto; Tahoma; Times New Roman; Trebuchet MS; Ubuntu,#c58893,144,not supported,1.5746,25c571c9114e6512cd11678518221fcc9347ab5a,hover,absent,Abyssinica SIL; Aharoni CLM; Arial; Cantarell; Courier New; Droid Sans; Garamond; Geneva; Georgia; Helvetica; Impact; Liberation Mono; Lucida Console; Lucida Sans; Monaco; Noto Sans; Noto Serif; Open Sans; Roboto; Source Code Pro; Tahoma; Times New Roman; Trebuchet MS; Ubuntu; Verdana,#41b36a,48,0,3d0d076b1afe770fa91780e0735bb77b532c5de3,88aeb5ec75bfc9c12e109e52db5b69fa3b1e1f11,fr-FR,660,prompt,c9c5cae40dc6fb9a9953fd391527074b3bd0c918,2023-04-03 10:00,933,32,true,true,2.1839,2.2175,2.3242
Chrome,0,keep-alive,,Ubuntu 22.04,4,0,maybe,Mozilla,present,true,audio/mp4; audio/ogg; audio/webm,Netscape,absent,absent,probably,Gecko,fine,default,full,24,PDF Viewer; Chrome PDF Viewer,denied,yes,2880x1800,Microsoft Zira; Microsoft Mark; Google US English,AR PL UMing CN; Aharoni CLM; Arial; Bookman; Cantarell; Comic Sans MS; Courier New; DejaVu Sans; Droid Sans; Fira Code; Garamond; Geneva; Georgia; Helvetica; Impact; Open Sans; Palatino; Roboto; Source Code Pro; Trebuchet MS; Ubuntu; Verdana,#a8f30f,120,not supported,-0.6177,befb34f835520cb1afa5d5639d76a9563eb1b1f1,hover,present,Abyssinica SIL; Aharoni CLM; Bookman; Comic Sans MS; Helvetica; Lucida Sans; Palatino; Roboto,#134576,40,1,cd68a24cd55eba5ebc726cd404ee88d95dedf72e,7239ee5e4ed86ef9a47195cc581cb1c284a9fc8e,en-US,-660,granted,a11363e0ff721b988801b1dcfca15421a867601a,2022-10-21 06:00,896,39,true,false,0.634,0.6202,0.6672
Chrome,0,close,probably,Windows 11,4,0,maybe,Mozilla,present,true,audio/ogg; audio/webm,Netscape,present,absent,probably,Gecko,fine,default,partial,24,PDF Viewer; Chrome PDF Viewer; Chromium PDF Viewer,granted,yes,1280x670,Samantha; espeak-ng; Google UK English Male,AR PL UMing HK; Abyssinica SIL; Fira Code; Lucida Console; Noto Sans; Noto Serif; Tahoma; Times New Roman,#df8254,120,not supported,0.726,592a1543de8aa07a3fb24ea8edd6f0f38170cb04,hover,present,Cantarell; Courier New; DejaVu Sans; Droid Sans; Geneva; Lucida Sans; Monaco; Noto Serif; Open Sans; Palatino; Times New Roman; Ubuntu,#a42c0e,57,0,3a5f6e3fe7bd35e9a14658abd1819b58ad9ec4a1,9a32a0657eeafb7b42a313536d4aa8e67dd405c5,es-ES,-300,granted,cde659d7b76500f1fa6e83ddd130b85b3b10e22a,2023-01-22 18:00,893,34,true,true,1.2688,1.2502,1.2896
Chrome,1,keep-alive,probably,macOS 12,8,1,probably,Mozilla,present,true,audio/mp4; audio/ogg; audio/webm,Netscape,present,present,,Gecko,coarse,default,full,24,,default,yes,1440x810,Karen; Festival; Microsoft Mark; Alex; Microsoft Zira,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Arial; Bookman; Cantarell; Comic Sans MS; Courier New; DejaVu Sans; Droid Sans; Fira Code; Garamond; Geneva; Georgia; Impact; Monaco; Noto Serif; Palatino; Roboto; Source Code Pro; Tahoma; Times New Roman; Trebuchet MS; Ubuntu; Verdana,#197618,120,not supported,-1.9057,31b00463753c1e5a8c8434becd653fb7db7bddae,hover,absent,AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Droid Sans; Helvetica; Lucida Sans; Open Sans; Roboto; Tahoma; Trebuchet MS; Ubuntu; Verdana,#532fb6,38,0,8abe5e6a2939bb84cffd386721881626bb95eb41,32ca0afb0a73ece327bbceec65aaf3b88661c384,en-US,-300,granted,1c1dd6f2706468e6e1b61bf8b2d9e4ae3848135d,2022-10-03 22:00,842,28,false,false,0.709,0.774,0.7201
Safari,0,keep-alive,probably,Windows 10,8,0,probably,Mozilla,present,true,audio/mp4; audio/ogg,Netscape,absent,absent,,Gecko,none,denied,none,24,PDF Viewer; Chrome PDF Viewer; Chromium PDF Viewer,default,no,2560x1440,Samantha; Alex; Fiona; Google US English; Microsoft Mark,Arial; Courier New; DejaVu Sans; Droid Sans; Fira Code; Geneva; Helvetica; Lucida Console; Lucida Sans; Monaco; Palatino; Source Code Pro,#5cfca5,216,not supported,-1.6619,84afc993e79dc078ad4ce89500691f443ae2066a,hover,present,Abyssinica SIL; Cantarell; Droid Sans; Fira Code; Georgia; Liberation Mono; Monaco; Noto Sans; Open Sans; Roboto; Trebuchet MS,#0f6114,34,0,6915b157a0e28df0d7669eac54cba6f6485f754b,fe9b52981332e71ea8dd19ff3a67658802d32ba7,en-US,330,denied,9e5e0360fe9c9aca61cce36af8d4a6ef2122b01a,2023-12-10 17:00,621,29,true,true,0.948,1.0788,1.0541
Chrome,0,keep-alive,probably,Windows 10,8,0,probably,Mozilla,present,true,audio/mp4; audio/ogg; audio/webm,Netscape,present,absent,probably,Gecko,none,default,full,24,PDF Viewer,default,yes,1440x900,Fiona; Alex; eSpeak; Google UK English Male; Microsoft David; Microsoft Mark,Abyssinica SIL; Aharoni CLM; Droid Sans; Geneva; Georgia; Impact; Liberation Mono; Lucida Console; Monaco; Open Sans; Roboto; Trebuchet MS; Verdana,#32970a,120,not supported,1.1258,d00a1c7a3c05f1c8d43ebeb54300f631ca63c7df,hover,absent,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Cantarell; Fira Code; Garamond; Geneva; Helvetica; Impact; Liberation Mono; Lucida Console; Monaco; Noto Sans; Open Sans; Tahoma; Times New Roman; Verdana,#7a0794,35,0,6b7c32bef17a6a0ee248955ada42bc3cfa40011c,0d68c44e8ee347c1497a9981b3a3649bddc724fc,en-US,300,denied,fbef1391c0300924bc9f9a748a222463d39cde86,2022-01-18 12:00,770,36,true,true,0.6039,0.6382,0.6415
Firefox,0,upgrade,,Windows 10,8,1,probably,Mozilla,present,true,audio/mp4; audio/ogg; audio/webm,Netscape,present,absent,maybe,Gecko,fine,default,none,30,PDF Viewer,default,no,2560x1440,Google UK English Female; Fiona; Moira; espeak-ng; Festival; Samantha,Arial; Bookman; DejaVu Sans; Droid Sans; Helvetica; Liberation Mono; Monaco; Palatino; Trebuchet MS,#2eed19,240,not supported,-0.544,a8b8a54113f6a1cd84b7a956cfe17e5d9451a801,hover,present,Arial; Cantarell; Droid Sans; Fira Code; Helvetica; Liberation Mono; Lucida Sans; Roboto; Source Code Pro; Tahoma; Trebuchet MS; Ubuntu; Verdana,#8ae879,32,1,2b3b19ba494b1c73d0e52c09b77a6a340c9b36ec,a3d53990c882fa223489f46233fdc3e0a5f3f7fc,en-US,60,prompt,b76889a1c54f63f6e733811acb31db683f73cd60,2022-08-22 12:00,767,45,false,false,0.7936,1.0083,0.8515
Chrome,0,keep-alive,probably,Windows 11,6,0,probably,Mozilla,present,true,audio/mp4; audio/ogg,Netscape,present,present,probably,Gecko,fine,default,partial,24,PDF Viewer; Chrome PDF Viewer; Chromium PDF Viewer,granted,yes,1280x800,Samantha,Arial; Cantarell; Garamond; Impact; Roboto; Source Code Pro; Tahoma; Times New Roman,#b72693,120,not supported,-1.6572,ad8a9ddfbf290ea2169cf929cd4f5c17e298c063,hover,present,AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Arial; Cantarell; Comic Sans MS; Courier New; DejaVu Sans; Droid Sans; Fira Code; Geneva; Georgia; Helvetica; Impact; Liberation Mono; Lucida Console; Lucida Sans; Noto Sans; Palatino; Roboto; Times New Roman; Trebuchet MS; Ubuntu,#33b8ea,37,0,cc491b1ba091404a84505ed22c2c3935b4a2b205,e17aad72c02544593a3db33e9a3bdf9ddccdfcc6,fr-FR,60,denied,568008e9a2e82a83698f3f4b33bdc70972ac9717,2022-03-17 10:00,660,30,true,true,1.2077,1.2076,1.1344
Chrome,0,keep-alive,,macOS 12,8,0,,Mozilla,present,true,audio/mp4,Netscape,present,present,probably,Gecko,fine,denied,partial,30,PDF Viewer; Chrome PDF Viewer; Chromium PDF Viewer,default,yes,1920x1080,Samantha; Microsoft David; Google UK English Female; Moira; Alex; Google US English,AR PL UMing CN; Abyssinica SIL; Aharoni CLM; Arial; Bookman; Cantarell; Comic Sans MS; DejaVu Sans; Droid Sans; Fira Code; Garamond; Geneva; Georgia; Helvetica; Impact; Lucida Sans; Monaco; Noto Sans; Palatino; Source Code Pro; Tahoma; Times New Roman; Ubuntu; Verdana,#f7e90e,144,not supported,-1.7548,70be2eeb3096a572c7e70cbf6754d58ebb5541cc,none,present,AR PL UMing CN; Abyssinica SIL; Arial; Cantarell; Courier New; DejaVu Sans; Garamond; Georgia; Helvetica; Impact; Monaco; Noto Sans; Noto Serif; Source Code Pro; Tahoma; Ubuntu; Verdana,#1bb165,56,1,9b288f21761285898c4ea16e0df950adc6180283,b47918db17ab0d6a847c660565bdc370ef90fe14,pt-BR,-60,prompt,cf678f33ebaa03ccc5373ddc78776a5db5247d34,2022-02-11 20:00,815,28,true,true,1.9732,2.0111,2.0244
Chrome,0,keep-alive,probably,Windows 10,6,0,probably,Mozilla,present,true,audio/mp4; audio/ogg; audio/webm,Netscape,present,present,probably,Gecko,fine,granted,full,24,PDF Viewer,denied,yes,1280x960,Karen; Samantha; Fiona; espeak-ng; Google UK English Female; Google UK English Male,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; Arial; Bookman; Cantarell; Comic Sans MS; DejaVu Sans; Droid Sans; Geneva; Georgia; Helvetica; Impact; Liberation Mono; Lucida Console; Lucida Sans; Monaco; Noto Sans; Noto Serif; Source Code Pro; Times New Roman; Ubuntu; Verdana,#3e7ab7,110,not supported,1.8472,dd2078f30badf13001ca8dd14ba28c27128de3f7,hover,present,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Arial; Bookman; Cantarell; Comic Sans MS; Droid Sans; Fira Code; Garamond; Geneva; Georgia; Helvetica; Impact; Lucida Console; Lucida Sans; Monaco; Noto Sans; Noto Serif; Open Sans; Palatino; Roboto; Source Code Pro; Times New Roman; Trebuchet MS; Verdana,#cfd6af,31,0,5ce3a06e312110d8df3025d2fd6ba42b9e5c2f83,48513e44191661073c986ae70e90ba80e5ad01b7,ja-JP,330,prompt,c07b009ddf4c00285a4c151741834d1bc917bd93,2023-08-08 08:00,609,46,false,true,1.6563,1.4873,1.5315
